Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,magnetic_field.x,magnetic_field.y,magnetic_field.z,magnetic_field_covariance_0,magnetic_field_covariance_1,magnetic_field_covariance_2,magnetic_field_covariance_3,magnetic_field_covariance_4,magnetic_field_covariance_5,magnetic_field_covariance_6,magnetic_field_covariance_7,magnetic_field_covariance_8
1654869579.693026,37732,1654869579,691112386,imu_link,-7.95711312093772e-05,4.929995702696033e-05,-3.518451558193192e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.7027085,37733,1654869579,701112505,imu_link,-7.940165960462764e-05,4.936457480653189e-05,-3.547555752447806e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.7131915,37734,1654869579,711115365,imu_link,-8.025471470318735e-05,4.875442391494289e-05,-3.4382941521471366e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.7227285,37735,1654869579,721114725,imu_link,-8.00214329501614e-05,4.8585970944259316e-05,-3.515639764373191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.7335782,37736,1654869579,731782139,imu_link,-7.885149534558877e-05,4.971072849002667e-05,-3.621169162215665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.7427719,37737,1654869579,741111148,imu_link,-7.885149534558877e-05,4.971072849002667e-05,-3.621169162215665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.7534323,37738,1654869579,751119156,imu_link,-8.081080886768177e-05,4.83735857415013e-05,-3.360965638421476e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.7628741,37739,1654869579,761110997,imu_link,-7.876018935348839e-05,5.0459169870009646e-05,-3.5365301300771534e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.7729568,37740,1654869579,771113598,imu_link,-8.036589861148968e-05,4.775428169523366e-05,-3.550847031874582e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.7834275,37741,1654869579,781821105,imu_link,-8.038604573812336e-05,4.6913966798456386e-05,-3.656724584288895e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.7936192,37742,1654869579,791111392,imu_link,-8.038604573812336e-05,4.6913966798456386e-05,-3.656724584288895e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.8030183,37743,1654869579,801113770,imu_link,-8.031974721234292e-05,4.771988824359141e-05,-3.56588170689065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.813193,37744,1654869579,811111611,imu_link,-7.994640327524394e-05,4.651427661883645e-05,-3.8013084122212604e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.822616,37745,1654869579,821111805,imu_link,-7.94391889940016e-05,4.8010257160058245e-05,-3.72079448425211e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.8342974,37746,1654869579,831979664,imu_link,-7.987160643097013e-05,4.661838465835899e-05,-3.804278821917251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.8430383,37747,1654869579,841112284,imu_link,-7.916294998722151e-05,4.8754180170362815e-05,-3.682738679344766e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.8527782,37748,1654869579,851111106,imu_link,-7.916294998722151e-05,4.8754180170362815e-05,-3.682738679344766e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.8627412,37749,1654869579,861107374,imu_link,-7.852562703192234e-05,4.9937534640775993e-05,-3.6605582863558084e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.8729243,37750,1654869579,871113567,imu_link,-7.987223943928257e-05,4.8974776291288435e-05,-3.4955632145283744e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.8837042,37751,1654869579,881918259,imu_link,-7.983118121046573e-05,4.890934724244289e-05,-3.514055788400583e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.8929095,37752,1654869579,891108583,imu_link,-7.941675721667707e-05,4.799656744580716e-05,-3.727343209902756e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.9028637,37753,1654869579,901107591,imu_link,-7.941675721667707e-05,4.799656744580716e-05,-3.727343209902756e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.9127054,37754,1654869579,911111580,imu_link,-8.038795931497589e-05,4.741800148622133e-05,-3.5906941775465384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.9226317,37755,1654869579,921109348,imu_link,-7.926546095404774e-05,4.8970534407999367e-05,-3.6316283512860537e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.9328394,37756,1654869579,931095559,imu_link,-7.928587001515552e-05,4.835435902350582e-05,-3.7089179386384785e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.943304,37757,1654869579,941107845,imu_link,-7.831906987121329e-05,4.917934347759001e-05,-3.80462224711664e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.9531314,37758,1654869579,951114520,imu_link,-7.831906987121329e-05,4.917934347759001e-05,-3.80462224711664e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.9626105,37759,1654869579,961108250,imu_link,-7.826006913091987e-05,4.9480873713037e-05,-3.77757205569651e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.9729862,37760,1654869579,971119573,imu_link,-7.767620991216972e-05,4.826772419619374e-05,-4.045532114105299e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.9828947,37761,1654869579,981105118,imu_link,-7.775767153361812e-05,4.837278902414255e-05,-4.017235551145859e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869579.99277,37762,1654869579,991117200,imu_link,-7.752039527986199e-05,4.930453360429965e-05,-3.949243910028599e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.0027306,37763,1654869580,1110282,imu_link,-7.858313620090485e-05,4.7737885324750096e-05,-3.9316484617302194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.0127454,37764,1654869580,11106743,imu_link,-7.858313620090485e-05,4.7737885324750096e-05,-3.9316484617302194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.022886,37765,1654869580,21109632,imu_link,-7.770510273985565e-05,4.725170583697036e-05,-4.158356387051754e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.0330148,37766,1654869580,31111335,imu_link,-7.818573794793338e-05,4.78488473163452e-05,-3.9968464989215136e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.0428,37767,1654869580,41110427,imu_link,-7.529195863753557e-05,4.99893503729254e-05,-4.2804022086784244e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.0527883,37768,1654869580,51106963,imu_link,-7.622636621817946e-05,5.024949132348411e-05,-4.0798662666929886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.062768,37769,1654869580,61108740,imu_link,-7.622636621817946e-05,5.024949132348411e-05,-4.0798662666929886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.0730312,37770,1654869580,71111499,imu_link,-7.730150537099689e-05,4.842244379688054e-05,-4.0984672523336485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.096618,37771,1654869580,81074165,imu_link,-7.811333489371464e-05,4.711598012363538e-05,-4.096817065146752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.097011,37772,1654869580,91110183,imu_link,-7.532077870564535e-05,5.0283408199902624e-05,-4.2407060391269624e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.102905,37773,1654869580,101126146,imu_link,-7.520616054534912e-05,4.9674519686959684e-05,-4.331831951276399e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.1133926,37774,1654869580,111122441,imu_link,-7.520616054534912e-05,4.9674519686959684e-05,-4.331831951276399e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.1232004,37775,1654869580,121110644,imu_link,-7.587461732327938e-05,4.656798409996554e-05,-4.5546283217845485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.1333017,37776,1654869580,131109347,imu_link,-7.667628233321011e-05,4.522638482740149e-05,-4.5555701944977045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.1429694,37777,1654869580,141111032,imu_link,-7.679401460336521e-05,4.7703684685984626e-05,-4.2743839003378525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.1535988,37778,1654869580,151116587,imu_link,-7.641188858542591e-05,4.854335929849185e-05,-4.248252298566513e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.1628623,37779,1654869580,161112012,imu_link,-7.542248204117641e-05,4.791480387211777e-05,-4.48956670879852e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.173362,37780,1654869580,171120030,imu_link,-7.438404281856492e-05,4.863791764364578e-05,-4.584066482493654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.1830091,37781,1654869580,181115270,imu_link,-7.576280768262222e-05,4.727180566987954e-05,-4.500415161601268e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.196064,37782,1654869580,191112640,imu_link,-7.439948240062222e-05,4.90032289235387e-05,-4.542466558632441e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.202769,37783,1654869580,201113769,imu_link,-7.336811540881172e-05,4.933874515700154e-05,-4.672053546528332e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.2133212,37784,1654869580,211110750,imu_link,-7.617132359882817e-05,4.7763631300767884e-05,-4.377858203952201e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.2228632,37785,1654869580,221107398,imu_link,-7.617132359882817e-05,4.7763631300767884e-05,-4.377858203952201e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.2348819,37786,1654869580,231155323,imu_link,-7.32160042389296e-05,4.993615948478691e-05,-4.632274431060068e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.2428806,37787,1654869580,241111174,imu_link,-7.047886174404994e-05,5.325460006133653e-05,-4.6868735807947814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.2531927,37788,1654869580,251108803,imu_link,-7.337419083341956e-05,5.0437443860573694e-05,-4.5522428990807384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.2631106,37789,1654869580,261110506,imu_link,-7.301917503355071e-05,5.04401141370181e-05,-4.60868286609184e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.2757144,37790,1654869580,272285135,imu_link,-7.22109543858096e-05,5.034466812503524e-05,-4.744462785311043e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.294038,37791,1654869580,291110431,imu_link,-7.352655666181818e-05,4.960827936884016e-05,-4.618294406100176e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.3031967,37792,1654869580,301110486,imu_link,-7.219203689601272e-05,4.996986172045581e-05,-4.786776480614208e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.3145237,37793,1654869580,311111744,imu_link,-7.27914011804387e-05,4.9215235776500776e-05,-4.774173066834919e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.322899,37794,1654869580,321113614,imu_link,-7.27914011804387e-05,4.9215235776500776e-05,-4.774173066834919e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.333278,37795,1654869580,331111873,imu_link,-7.004198414506391e-05,4.957754572387785e-05,-5.1343820814508945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.3426628,37796,1654869580,341113280,imu_link,-7.176694634836167e-05,4.921161962556653e-05,-4.927192276227288e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.352823,37797,1654869580,351077668,imu_link,-7.162542169680819e-05,4.829843601328321e-05,-5.036923903389834e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.3629553,37798,1654869580,361112019,imu_link,-7.06679857103154e-05,4.6582405047956854e-05,-5.325518941390328e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869580.3732188,37799,1654869580,371114185,imu_link,-6.904079054947942e-05,4.907871698378585e-05,-5.31474215677008e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
